fecha,anio,mes,tienda_id,tienda_nombre,formato,distrito,nse,categoria_id,categoria,ventas,costo_ventas,margen_bruto,merma,unidades,precio_promedio
2022-05-01,2022,5,T05,ABC San Borja,Express,San Borja,AB,C08,Cuidado Personal,72330.53,47866.98,24463.56,603.15,1521,47.54
2022-05-01,2022,5,T05,ABC San Borja,Express,San Borja,AB,C09,Congelados,110827.55,76861.52,33966.03,2885.39,4363,25.4
2022-05-01,2022,5,T05,ABC San Borja,Express,San Borja,AB,C10,Frutas y Verduras,60785.13,37734.43,23050.7,7524.96,2194,27.7
2022-05-01,2022,5,T06,ABC Barranco,Express,Barranco,BC,C01,Abarrotes,66956.72,56434.22,10522.5,1206.13,3910,17.12
2022-05-01,2022,5,T06,ABC Barranco,Express,Barranco,BC,C02,Perecibles,77351.43,57671.21,19680.22,5215.27,4013,19.27
2022-05-01,2022,5,T06,ABC Barranco,Express,Barranco,BC,C03,Bebidas,86818.5,67029.73,19788.77,973.78,4299,20.19
2022-05-01,2022,5,T06,ABC Barranco,Express,Barranco,BC,C04,Lacteos,67463.29,52515.42,14947.88,4013.02,5174,13.04
2022-05-01,2022,5,T06,ABC Barranco,Express,Barranco,BC,C05,Carnes y Pescados,68477.74,48531.43,19946.32,6338.8,1567,43.69
2022-05-01,2022,5,T06,ABC Barranco,Express,Barranco,BC,C06,Panaderia,86905.11,45510.53,41394.58,10391.1,2965,29.31
2022-05-01,2022,5,T06,ABC Barranco,Express,Barranco,BC,C07,Limpieza,58019.92,42137.71,15882.2,555.35,4750,12.21
2022-05-01,2022,5,T06,ABC Barranco,Express,Barranco,BC,C08,Cuidado Personal,74651.3,48165.69,26485.61,800.77,2632,28.35
2022-05-01,2022,5,T06,ABC Barranco,Express,Barranco,BC,C09,Congelados,89321.66,60850.11,28471.55,2613.68,4756,18.78
2022-05-01,2022,5,T06,ABC Barranco,Express,Barranco,BC,C10,Frutas y Verduras,83868.25,49171.54,34696.7,12123.03,3167,26.47
2022-05-01,2022,5,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C01,Abarrotes,150260.41,121926.14,28334.28,3263.94,4039,37.2
2022-05-01,2022,5,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C02,Perecibles,119191.64,86025.89,33165.76,9156.99,4456,26.74
2022-05-01,2022,5,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C03,Bebidas,191096.59,148504.87,42591.72,2133.19,8970,21.3
2022-05-01,2022,5,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C04,Lacteos,183161.98,145011.02,38150.96,7637.79,5024,36.45
2022-05-01,2022,5,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C05,Carnes y Pescados,155942.36,103840.15,52102.21,12751.7,3512,44.39
2022-05-01,2022,5,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C06,Panaderia,159112.02,82083.95,77028.06,22650.3,6649,23.93
2022-05-01,2022,5,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C07,Limpieza,97918.45,73360.43,24558.02,986.55,3321,29.48
2022-05-01,2022,5,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C08,Cuidado Personal,151590.54,100266.67,51323.87,1681.04,5090,29.78
2022-05-01,2022,5,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C09,Congelados,142038.03,105504.34,36533.69,3587.11,6072,23.39
2022-05-01,2022,5,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C10,Frutas y Verduras,173312.42,98746.99,74565.43,22270.73,8869,19.54
2022-05-01,2022,5,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C01,Abarrotes,134199.59,110167.4,24032.19,2658.4,5542,24.21
2022-05-01,2022,5,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C02,Perecibles,158149.52,116521.06,41628.46,14221.75,12901,12.26
2022-05-01,2022,5,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C03,Bebidas,182946.59,140559.48,42387.11,1583.84,4120,44.4
2022-05-01,2022,5,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C04,Lacteos,115644.82,94874.07,20770.75,5920.67,2660,43.46
2022-05-01,2022,5,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C05,Carnes y Pescados,120294.57,85444.35,34850.22,12705.41,5014,23.99
2022-05-01,2022,5,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C06,Panaderia,106931.73,63181.81,43749.92,13305.06,4776,22.39
2022-05-01,2022,5,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C07,Limpieza,155106.2,113394.36,41711.84,1742.61,15037,10.31
2022-05-01,2022,5,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C08,Cuidado Personal,119277.42,81450.88,37826.54,1109.75,4784,24.93
2022-05-01,2022,5,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C09,Congelados,134434.47,93768.8,40665.67,4257.45,4468,30.09
2022-05-01,2022,5,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C10,Frutas y Verduras,159192.87,101459.44,57733.43,27179.17,5161,30.84
2022-05-01,2022,5,T09,ABC Lince,Express,Lince,BC,C01,Abarrotes,87493.28,72701.49,14791.79,1830.0,7856,11.14
2022-05-01,2022,5,T09,ABC Lince,Express,Lince,BC,C02,Perecibles,50644.93,37292.29,13352.63,3537.92,1504,33.66
2022-05-01,2022,5,T09,ABC Lince,Express,Lince,BC,C03,Bebidas,69860.57,56160.96,13699.6,666.11,4697,14.87
2022-05-01,2022,5,T09,ABC Lince,Express,Lince,BC,C04,Lacteos,79331.27,62773.59,16557.67,4759.72,2780,28.53
2022-05-01,2022,5,T09,ABC Lince,Express,Lince,BC,C05,Carnes y Pescados,65068.26,45404.65,19663.61,6379.29,6517,9.98
2022-05-01,2022,5,T09,ABC Lince,Express,Lince,BC,C06,Panaderia,58176.4,34851.61,23324.79,7861.4,1332,43.66
2022-05-01,2022,5,T09,ABC Lince,Express,Lince,BC,C07,Limpieza,70719.36,52059.9,18659.46,683.33,1809,39.08
2022-05-01,2022,5,T09,ABC Lince,Express,Lince,BC,C08,Cuidado Personal,64223.1,44908.62,19314.48,709.29,3414,18.81
2022-05-01,2022,5,T09,ABC Lince,Express,Lince,BC,C09,Congelados,61345.44,44773.66,16571.79,1808.95,1729,35.47
2022-05-01,2022,5,T09,ABC Lince,Express,Lince,BC,C10,Frutas y Verduras,82792.96,54982.31,27810.66,10502.49,2257,36.68
2022-05-01,2022,5,T10,ABC San Miguel,Supermarket,San Miguel,BC,C01,Abarrotes,170708.18,137006.8,33701.38,2788.16,4933,34.6
2022-05-01,2022,5,T10,ABC San Miguel,Supermarket,San Miguel,BC,C02,Perecibles,165435.7,124638.76,40796.94,14982.23,4621,35.8
2022-05-01,2022,5,T10,ABC San Miguel,Supermarket,San Miguel,BC,C03,Bebidas,141329.39,110705.81,30623.58,1327.69,3697,38.22
2022-05-01,2022,5,T10,ABC San Miguel,Supermarket,San Miguel,BC,C04,Lacteos,155046.74,121473.25,33573.5,6936.62,4080,38.0
2022-05-01,2022,5,T10,ABC San Miguel,Supermarket,San Miguel,BC,C05,Carnes y Pescados,149772.21,98814.85,50957.36,15772.63,10591,14.14
2022-05-01,2022,5,T10,ABC San Miguel,Supermarket,San Miguel,BC,C06,Panaderia,107651.28,63467.19,44184.1,10641.24,5131,20.98
2022-05-01,2022,5,T10,ABC San Miguel,Supermarket,San Miguel,BC,C07,Limpieza,127999.31,97692.4,30306.91,1384.47,6842,18.71
2022-05-01,2022,5,T10,ABC San Miguel,Supermarket,San Miguel,BC,C08,Cuidado Personal,134795.61,80745.77,54049.84,1444.63,11697,11.52
2022-05-01,2022,5,T10,ABC San Miguel,Supermarket,San Miguel,BC,C09,Congelados,198552.13,131503.22,67048.91,7129.97,4953,40.08
2022-05-01,2022,5,T10,ABC San Miguel,Supermarket,San Miguel,BC,C10,Frutas y Verduras,121552.68,78831.39,42721.3,19774.64,3144,38.65
2022-06-01,2022,6,T01,ABC Miraflores,Express,Miraflores,AB,C01,Abarrotes,101191.89,83034.95,18156.94,2086.52,4904,20.63
2022-06-01,2022,6,T01,ABC Miraflores,Express,Miraflores,AB,C02,Perecibles,79155.46,56103.43,23052.03,7295.28,6014,13.16
2022-06-01,2022,6,T01,ABC Miraflores,Express,Miraflores,AB,C03,Bebidas,81351.18,61111.15,20240.03,770.91,1639,49.63
2022-06-01,2022,6,T01,ABC Miraflores,Express,Miraflores,AB,C04,Lacteos,67951.82,53243.78,14708.04,3713.87,1686,40.3
2022-06-01,2022,6,T01,ABC Miraflores,Express,Miraflores,AB,C05,Carnes y Pescados,84891.1,58881.37,26009.73,7006.34,2657,31.94
2022-06-01,2022,6,T01,ABC Miraflores,Express,Miraflores,AB,C06,Panaderia,68859.39,40551.3,28308.09,7498.08,1549,44.45
2022-06-01,2022,6,T01,ABC Miraflores,Express,Miraflores,AB,C07,Limpieza,77182.31,57503.86,19678.45,767.3,3239,23.83
2022-06-01,2022,6,T01,ABC Miraflores,Express,Miraflores,AB,C08,Cuidado Personal,85233.27,58985.23,26248.04,949.12,2964,28.76
2022-06-01,2022,6,T01,ABC Miraflores,Express,Miraflores,AB,C09,Congelados,69690.38,49151.53,20538.85,1673.13,1394,49.96
2022-06-01,2022,6,T01,ABC Miraflores,Express,Miraflores,AB,C10,Frutas y Verduras,71650.27,47429.75,24220.52,11392.38,4488,15.96
2022-06-01,2022,6,T02,ABC San Isidro,Express,San Isidro,AB,C01,Abarrotes,101721.7,82562.65,19159.05,1831.31,4065,25.02
2022-06-01,2022,6,T02,ABC San Isidro,Express,San Isidro,AB,C02,Perecibles,98024.6,71431.24,26593.36,7231.89,2515,38.96
2022-06-01,2022,6,T02,ABC San Isidro,Express,San Isidro,AB,C03,Bebidas,72877.46,55864.65,17012.81,583.34,2471,29.49
2022-06-01,2022,6,T02,ABC San Isidro,Express,San Isidro,AB,C04,Lacteos,61887.15,48841.41,13045.75,2486.98,1595,38.8
2022-06-01,2022,6,T02,ABC San Isidro,Express,San Isidro,AB,C05,Carnes y Pescados,110424.22,75912.0,34512.22,9417.75,9040,12.21
2022-06-01,2022,6,T02,ABC San Isidro,Express,San Isidro,AB,C06,Panaderia,81938.55,49464.03,32474.51,9098.53,1755,46.69
2022-06-01,2022,6,T02,ABC San Isidro,Express,San Isidro,AB,C07,Limpieza,69293.18,50654.22,18638.95,591.25,1346,51.45
2022-06-01,2022,6,T02,ABC San Isidro,Express,San Isidro,AB,C08,Cuidado Personal,66396.37,46584.37,19812.0,703.81,2377,27.93
2022-06-01,2022,6,T02,ABC San Isidro,Express,San Isidro,AB,C09,Congelados,98195.22,71817.66,26377.56,2841.82,2556,38.41
2022-06-01,2022,6,T02,ABC San Isidro,Express,San Isidro,AB,C10,Frutas y Verduras,94304.07,62763.79,31540.28,15574.01,2750,34.29
2022-06-01,2022,6,T03,ABC Surco,Supermarket,Surco,AB,C01,Abarrotes,177855.9,147623.38,30232.51,3044.65,8475,20.98
2022-06-01,2022,6,T03,ABC Surco,Supermarket,Surco,AB,C02,Perecibles,132213.33,94082.92,38130.41,11032.27,3122,42.35
2022-06-01,2022,6,T03,ABC Surco,Supermarket,Surco,AB,C03,Bebidas,209042.15,160867.39,48174.76,1924.57,6693,31.23
2022-06-01,2022,6,T03,ABC Surco,Supermarket,Surco,AB,C04,Lacteos,184884.52,150175.68,34708.84,7597.16,3900,47.41
2022-06-01,2022,6,T03,ABC Surco,Supermarket,Surco,AB,C05,Carnes y Pescados,223379.57,160202.6,63176.97,22334.23,6480,34.47
2022-06-01,2022,6,T03,ABC Surco,Supermarket,Surco,AB,C06,Panaderia,195173.84,94517.0,100656.83,27486.01,13173,14.82
2022-06-01,2022,6,T03,ABC Surco,Supermarket,Surco,AB,C07,Limpieza,216523.71,164578.39,51945.32,2323.68,5198,41.65
2022-06-01,2022,6,T03,ABC Surco,Supermarket,Surco,AB,C08,Cuidado Personal,235674.9,165148.62,70526.28,1949.06,11577,20.36
2022-06-01,2022,6,T03,ABC Surco,Supermarket,Surco,AB,C09,Congelados,114997.4,77504.1,37493.3,3459.04,3199,35.95
2022-06-01,2022,6,T03,ABC Surco,Supermarket,Surco,AB,C10,Frutas y Verduras,172285.42,102853.29,69432.13,21526.32,5378,32.03
2022-06-01,2022,6,T04,ABC La Molina,Supermarket,La Molina,AB,C01,Abarrotes,179163.59,148753.27,30410.33,3599.47,10039,17.85
2022-06-01,2022,6,T04,ABC La Molina,Supermarket,La Molina,AB,C02,Perecibles,209492.28,152757.28,56735.0,17659.66,4685,44.71
2022-06-01,2022,6,T04,ABC La Molina,Supermarket,La Molina,AB,C03,Bebidas,177566.38,136173.42,41392.96,1939.0,3926,45.22
2022-06-01,2022,6,T04,ABC La Molina,Supermarket,La Molina,AB,C04,Lacteos,117414.4,94393.07,23021.32,5761.22,3344,35.11
2022-06-01,2022,6,T04,ABC La Molina,Supermarket,La Molina,AB,C05,Carnes y Pescados,162290.12,106607.86,55682.26,13758.59,4127,39.32
2022-06-01,2022,6,T04,ABC La Molina,Supermarket,La Molina,AB,C06,Panaderia,183399.31,89653.44,93745.88,22210.44,4313,42.52
2022-06-01,2022,6,T04,ABC La Molina,Supermarket,La Molina,AB,C07,Limpieza,185439.46,144268.23,41171.23,2062.92,8986,20.64
2022-06-01,2022,6,T04,ABC La Molina,Supermarket,La Molina,AB,C08,Cuidado Personal,228075.44,159519.98,68555.47,2560.93,10979,20.77
2022-06-01,2022,6,T04,ABC La Molina,Supermarket,La Molina,AB,C09,Congelados,134106.85,92949.64,41157.21,3342.59,4694,28.57
2022-06-01,2022,6,T04,ABC La Molina,Supermarket,La Molina,AB,C10,Frutas y Verduras,160213.62,98110.82,62102.81,22760.15,7988,20.06
2022-06-01,2022,6,T05,ABC San Borja,Express,San Borja,AB,C01,Abarrotes,64888.46,52427.93,12460.53,1156.78,2103,30.85
2022-06-01,2022,6,T05,ABC San Borja,Express,San Borja,AB,C02,Perecibles,65343.7,48449.59,16894.11,5168.46,2562,25.5
2022-06-01,2022,6,T05,ABC San Borja,Express,San Borja,AB,C03,Bebidas,72087.67,54527.54,17560.13,736.12,1499,48.09
2022-06-01,2022,6,T05,ABC San Borja,Express,San Borja,AB,C04,Lacteos,95119.54,77112.64,18006.9,4596.66,2387,39.85
2022-06-01,2022,6,T05,ABC San Borja,Express,San Borja,AB,C05,Carnes y Pescados,66456.77,46002.07,20454.7,6651.1,1396,47.58
2022-06-01,2022,6,T05,ABC San Borja,Express,San Borja,AB,C06,Panaderia,71997.64,34919.51,37078.13,10208.96,5934,12.13
2022-06-01,2022,6,T05,ABC San Borja,Express,San Borja,AB,C07,Limpieza,78940.48,57163.68,21776.79,734.87,2411,32.73
2022-06-01,2022,6,T05,ABC San Borja,Express,San Borja,AB,C08,Cuidado Personal,55534.01,35725.05,19808.97,511.78,1555,35.7
2022-06-01,2022,6,T05,ABC San Borja,Express,San Borja,AB,C09,Congelados,83986.39,58840.65,25145.73,2794.34,4795,17.52
2022-06-01,2022,6,T05,ABC San Borja,Express,San Borja,AB,C10,Frutas y Verduras,110343.61,71619.13,38724.48,13283.46,4140,26.65
2022-06-01,2022,6,T06,ABC Barranco,Express,Barranco,BC,C01,Abarrotes,59523.1,47717.47,11805.63,1370.08,1378,43.19
2022-06-01,2022,6,T06,ABC Barranco,Express,Barranco,BC,C02,Perecibles,52681.9,36386.52,16295.38,4597.6,4447,11.85
2022-06-01,2022,6,T06,ABC Barranco,Express,Barranco,BC,C03,Bebidas,70747.76,55220.47,15527.29,582.93,1576,44.89
2022-06-01,2022,6,T06,ABC Barranco,Express,Barranco,BC,C04,Lacteos,76036.06,58906.93,17129.14,4405.97,2792,27.23
2022-06-01,2022,6,T06,ABC Barranco,Express,Barranco,BC,C05,Carnes y Pescados,80192.53,50877.57,29314.96,6687.74,6951,11.54
2022-06-01,2022,6,T06,ABC Barranco,Express,Barranco,BC,C06,Panaderia,60614.58,36817.17,23797.41,7471.07,2515,24.09
2022-06-01,2022,6,T06,ABC Barranco,Express,Barranco,BC,C07,Limpieza,89095.16,68418.46,20676.7,825.02,2367,37.63
2022-06-01,2022,6,T06,ABC Barranco,Express,Barranco,BC,C08,Cuidado Personal,86158.9,57649.26,28509.64,783.0,8004,10.76
2022-06-01,2022,6,T06,ABC Barranco,Express,Barranco,BC,C09,Congelados,63420.04,43910.53,19509.51,1640.35,4503,14.08
2022-06-01,2022,6,T06,ABC Barranco,Express,Barranco,BC,C10,Frutas y Verduras,70468.79,43402.05,27066.74,12534.85,4493,15.68
2022-06-01,2022,6,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C01,Abarrotes,128201.28,107756.34,20444.94,2212.87,3840,33.38
2022-06-01,2022,6,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C02,Perecibles,189737.86,143937.47,45800.39,17218.63,9426,20.13
2022-06-01,2022,6,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C03,Bebidas,108638.19,85772.13,22866.06,1092.23,3286,33.06
2022-06-01,2022,6,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C04,Lacteos,142824.57,118278.03,24546.53,6868.13,5775,24.73
2022-06-01,2022,6,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C05,Carnes y Pescados,166520.94,113841.01,52679.92,18676.3,12641,13.17
2022-06-01,2022,6,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C06,Panaderia,114125.21,55334.0,58791.21,11672.08,2966,38.48
2022-06-01,2022,6,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C07,Limpieza,144110.27,106518.91,37591.36,1488.56,8199,17.58
2022-06-01,2022,6,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C08,Cuidado Personal,163947.32,114063.14,49884.18,1903.43,6717,24.41
2022-06-01,2022,6,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C09,Congelados,127432.76,85425.56,42007.2,3565.39,13302,9.58
2022-06-01,2022,6,T07,ABC Pueblo Libre,Supermarket,Pueblo Libre,BC,C10,Frutas y Verduras,138805.32,84890.17,53915.15,23499.9,6137,22.61
2022-06-01,2022,6,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C01,Abarrotes,112658.61,94370.56,18288.05,1996.05,7548,14.92
2022-06-01,2022,6,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C02,Perecibles,141999.71,107790.48,34209.23,11901.51,8306,17.09
2022-06-01,2022,6,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C03,Bebidas,130953.51,101705.64,29247.87,1079.57,7135,18.35
2022-06-01,2022,6,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C04,Lacteos,111532.47,86651.9,24880.57,5634.21,3559,31.34
2022-06-01,2022,6,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C05,Carnes y Pescados,190937.21,120866.55,70070.66,21246.85,8969,21.29
2022-06-01,2022,6,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C06,Panaderia,155941.18,77079.95,78861.23,18730.86,6970,22.37
2022-06-01,2022,6,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C07,Limpieza,118170.85,91118.41,27052.44,1368.78,3210,36.81
2022-06-01,2022,6,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C08,Cuidado Personal,122323.68,79132.37,43191.32,1353.8,2719,44.99
2022-06-01,2022,6,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C09,Congelados,180538.53,123828.17,56710.37,4910.35,4725,38.2
2022-06-01,2022,6,T08,ABC Jesus Maria,Supermarket,Jesus Maria,BC,C10,Frutas y Verduras,174011.84,98040.24,75971.6,23172.23,4425,39.32
2022-06-01,2022,6,T09,ABC Lince,Express,Lince,BC,C01,Abarrotes,84085.39,67409.74,16675.65,1913.93,5792,14.52
2022-06-01,2022,6,T09,ABC Lince,Express,Lince,BC,C02,Perecibles,82199.61,57819.15,24380.46,7664.9,9089,9.04
2022-06-01,2022,6,T09,ABC Lince,Express,Lince,BC,C03,Bebidas,89643.19,69545.36,20097.83,919.06,5990,14.96
2022-06-01,2022,6,T09,ABC Lince,Express,Lince,BC,C04,Lacteos,102367.17,81941.48,20425.69,4727.42,3915,26.15
2022-06-01,2022,6,T09,ABC Lince,Express,Lince,BC,C05,Carnes y Pescados,52095.1,36830.94,15264.16,5264.62,6491,8.03
2022-06-01,2022,6,T09,ABC Lince,Express,Lince,BC,C06,Panaderia,86486.98,51882.15,34604.83,11279.03,2059,41.99
2022-06-01,2022,6,T09,ABC Lince,Express,Lince,BC,C07,Limpieza,85563.9,67240.95,18322.95,885.28,2040,41.94
2022-06-01,2022,6,T09,ABC Lince,Express,Lince,BC,C08,Cuidado Personal,91502.37,56011.32,35491.05,1083.59,4192,21.82
2022-06-01,2022,6,T09,ABC Lince,Express,Lince,BC,C09,Congelados,91108.19,67047.16,24061.02,2516.52,6982,13.05
2022-06-01,2022,6,T09,ABC Lince,Express,Lince,BC,C10,Frutas y Verduras,63248.16,37109.59,26138.57,11235.39,1975,32.02
2022-06-01,2022,6,T10,ABC San Miguel,Supermarket,San Miguel,BC,C01,Abarrotes,133538.03,108105.41,25432.62,3128.9,3597,37.12
2022-06-01,2022,6,T10,ABC San Miguel,Supermarket,San Miguel,BC,C02,Perecibles,128890.49,96316.05,32574.43,9514.48,3850,33.47
2022-06-01,2022,6,T10,ABC San Miguel,Supermarket,San Miguel,BC,C03,Bebidas,123137.57,92399.97,30737.6,1452.38,5475,22.49
2022-06-01,2022,6,T10,ABC San Miguel,Supermarket,San Miguel,BC,C04,Lacteos,216545.81,179312.28,37233.53,11270.73,5146,42.08
2022-06-01,2022,6,T10,ABC San Miguel,Supermarket,San Miguel,BC,C05,Carnes y Pescados,184713.58,124442.86,60270.71,21697.84,13989,13.2
2022-06-01,2022,6,T10,ABC San Miguel,Supermarket,San Miguel,BC,C06,Panaderia,165865.0,80424.41,85440.59,17259.68,4069,40.76
2022-06-01,2022,6,T10,ABC San Miguel,Supermarket,San Miguel,BC,C07,Limpieza,118939.8,87963.99,30975.81,1373.35,4849,24.53
2022-06-01,2022,6,T10,ABC San Miguel,Supermarket,San Miguel,BC,C08,Cuidado Personal,123990.3,86220.57,37769.73,1119.21,10334,12.0
2022-06-01,2022,6,T10,ABC San Miguel,Supermarket,San Miguel,BC,C09,Congelados,103642.62,70380.32,33262.29,3692.71,2544,40.73
2022-06-01,2022,6,T10,ABC San Miguel,Supermarket,San Miguel,BC,C10,Frutas y Verduras,147973.64,90967.28,57006.36,18657.36,5748,25.74
2022-07-01,2022,7,T01,ABC Miraflores,Express,Miraflores,AB,C01,Abarrotes,110177.68,89232.17,20945.51,1906.21,8931,12.34
2022-07-01,2022,7,T01,ABC Miraflores,Express,Miraflores,AB,C02,Perecibles,101627.03,74719.02,26908.01,9599.0,8224,12.36
2022-07-01,2022,7,T01,ABC Miraflores,Express,Miraflores,AB,C03,Bebidas,68225.21,52171.06,16054.14,695.09,1438,47.42
2022-07-01,2022,7,T01,ABC Miraflores,Express,Miraflores,AB,C04,Lacteos,67103.29,53225.07,13878.21,3332.0,6379,10.52
2022-07-01,2022,7,T01,ABC Miraflores,Express,Miraflores,AB,C05,Carnes y Pescados,103680.48,66623.38,37057.09,8945.98,7675,13.51
2022-07-01,2022,7,T01,ABC Miraflores,Express,Miraflores,AB,C06,Panaderia,67401.53,35276.51,32125.02,8806.54,1674,40.26
2022-07-01,2022,7,T01,ABC Miraflores,Express,Miraflores,AB,C07,Limpieza,71760.21,55232.68,16527.53,588.33,2140,33.53
2022-07-01,2022,7,T01,ABC Miraflores,Express,Miraflores,AB,C08,Cuidado Personal,98338.79,65357.23,32981.56,954.91,4524,21.73
2022-07-01,2022,7,T01,ABC Miraflores,Express,Miraflores,AB,C09,Congelados,98110.03,71328.86,26781.17,2384.94,5957,16.47
2022-07-01,2022,7,T01,ABC Miraflores,Express,Miraflores,AB,C10,Frutas y Verduras,70061.24,40692.29,29368.95,9703.57,2683,26.11
2022-07-01,2022,7,T02,ABC San Isidro,Express,San Isidro,AB,C01,Abarrotes,89768.16,75591.85,14176.31,1827.05,5259,17.07
2022-07-01,2022,7,T02,ABC San Isidro,Express,San Isidro,AB,C02,Perecibles,105267.82,76272.32,28995.51,7624.07,3631,28.99
2022-07-01,2022,7,T02,ABC San Isidro,Express,San Isidro,AB,C03,Bebidas,69582.43,56287.44,13294.99,766.03,1850,37.6
2022-07-01,2022,7,T02,ABC San Isidro,Express,San Isidro,AB,C04,Lacteos,63425.01,50582.28,12842.74,3768.34,1849,34.29
2022-07-01,2022,7,T02,ABC San Isidro,Express,San Isidro,AB,C05,Carnes y Pescados,96566.54,62713.5,33853.03,9342.36,3019,31.99
2022-07-01,2022,7,T02,ABC San Isidro,Express,San Isidro,AB,C06,Panaderia,106560.74,53118.05,53442.69,12665.87,8484,12.56
2022-07-01,2022,7,T02,ABC San Isidro,Express,San Isidro,AB,C07,Limpieza,113684.61,85245.54,28439.07,1318.95,2627,43.26
2022-07-01,2022,7,T02,ABC San Isidro,Express,San Isidro,AB,C08,Cuidado Personal,99342.53,68533.47,30809.06,1095.62,6000,16.56
2022-07-01,2022,7,T02,ABC San Isidro,Express,San Isidro,AB,C09,Congelados,124065.15,83401.38,40663.78,3165.43,4558,27.21
2022-07-01,2022,7,T02,ABC San Isidro,Express,San Isidro,AB,C10,Frutas y Verduras,112101.22,63147.88,48953.33,17670.92,2508,44.69
2022-07-01,2022,7,T03,ABC Surco,Supermarket,Surco,AB,C01,Abarrotes,167771.45,133820.31,33951.14,2774.28,6524,25.71
2022-07-01,2022,7,T03,ABC Surco,Supermarket,Surco,AB,C02,Perecibles,164542.04,121563.51,42978.52,12943.05,3548,46.37
2022-07-01,2022,7,T03,ABC Surco,Supermarket,Surco,AB,C03,Bebidas,218801.8,170339.59,48462.21,2117.65,8153,26.83
2022-07-01,2022,7,T03,ABC Surco,Supermarket,Surco,AB,C04,Lacteos,145406.71,114071.18,31335.53,8548.9,2994,48.56
2022-07-01,2022,7,T03,ABC Surco,Supermarket,Surco,AB,C05,Carnes y Pescados,173704.5,121686.1,52018.4,17618.04,7288,23.83
2022-07-01,2022,7,T03,ABC Surco,Supermarket,Surco,AB,C06,Panaderia,167945.57,92696.89,75248.67,21031.85,15558,10.79
2022-07-01,2022,7,T03,ABC Surco,Supermarket,Surco,AB,C07,Limpieza,145792.55,108156.33,37636.22,1570.86,13436,10.85
2022-07-01,2022,7,T03,ABC Surco,Supermarket,Surco,AB,C08,Cuidado Personal,217367.66,147278.37,70089.3,2387.35,4492,48.38
2022-07-01,2022,7,T03,ABC Surco,Supermarket,Surco,AB,C09,Congelados,204110.26,137046.83,67063.43,5640.93,9660,21.13
2022-07-01,2022,7,T03,ABC Surco,Supermarket,Surco,AB,C10,Frutas y Verduras,188001.22,125171.82,62829.4,32361.4,12602,14.92
2022-07-01,2022,7,T04,ABC La Molina,Supermarket,La Molina,AB,C01,Abarrotes,231651.17,185878.18,45772.99,4205.71,8600,26.93
2022-07-01,2022,7,T04,ABC La Molina,Supermarket,La Molina,AB,C02,Perecibles,185586.68,138121.63,47465.06,16770.92,4556,40.73
2022-07-01,2022,7,T04,ABC La Molina,Supermarket,La Molina,AB,C03,Bebidas,226013.83,171502.2,54511.63,2273.94,14157,15.96
2022-07-01,2022,7,T04,ABC La Molina,Supermarket,La Molina,AB,C04,Lacteos,161144.67,132438.52,28706.15,9189.42,3456,46.62
